frame,score_dynamic,score_dynamic_smoothed_w5,component_rarity,component_transition_surprise,component_local_density
277,6.490872210953347,18.66125760649087,,,6.490872210953347
278,17.13995943204868,18.66125760649087,,,17.13995943204868
279,43.40770791075051,17.13995943204868,,,43.40770791075051
280,44.11764705882353,43.40770791075051,,,44.11764705882353
281,4.86815415821501,44.11764705882353,,,4.86815415821501
282,49.79716024340771,44.11764705882353,,,49.79716024340771
283,67.34279918864098,35.496957403651116,,,67.34279918864098
284,35.496957403651116,40.06085192697768,,,35.496957403651116
285,8.21501014198783,35.496957403651116,,,8.21501014198783
286,40.06085192697768,8.21501014198783,,,40.06085192697768
287,6.592292089249494,8.21501014198783,,,6.592292089249494
288,2.434077079107505,6.592292089249494,,,2.434077079107505
289,12.170385395537526,6.592292089249494,,,12.170385395537526
290,0.7099391480730223,3.6511156186612577,,,0.7099391480730223
291,12.373225152129818,12.170385395537526,,,12.373225152129818
292,3.6511156186612577,12.373225152129818,,,3.6511156186612577
293,36.81541582150101,12.373225152129818,,,36.81541582150101
294,54.66531440162272,27.89046653144016,,,54.66531440162272
295,3.1440162271805274,36.81541582150101,,,3.1440162271805274
296,27.89046653144016,27.89046653144016,,,27.89046653144016
297,73.02231237322515,27.89046653144016,,,73.02231237322515
298,12.57606490872211,40.87221095334685,,,12.57606490872211
299,43.6105476673428,40.87221095334685,,,43.6105476673428
300,40.87221095334685,40.87221095334685,,,40.87221095334685
301,38.03245436105477,40.87221095334685,,,38.03245436105477
302,72.41379310344827,40.87221095334685,,,72.41379310344827
303,0.9127789046653144,61.359026369168355,,,0.9127789046653144
304,77.38336713995943,61.359026369168355,,,77.38336713995943
305,61.359026369168355,33.874239350912774,,,61.359026369168355
306,7.302231237322515,59.33062880324543,,,7.302231237322515
307,33.874239350912774,59.33062880324543,,,33.874239350912774
308,59.33062880324543,59.33062880324543,,,59.33062880324543
309,95.43610547667343,71.80527383367141,,,95.43610547667343
310,96.14604462474645,71.80527383367141,,,96.14604462474645
311,71.80527383367141,95.43610547667343,,,71.80527383367141
312,55.476673427991884,71.80527383367141,,,55.476673427991884
313,95.63894523326572,55.476673427991884,,,95.63894523326572
314,28.397565922920894,38.43813387423935,,,28.397565922920894
315,38.43813387423935,38.43813387423935,,,38.43813387423935
316,34.98985801217038,38.43813387423935,,,34.98985801217038
317,76.36916835699797,54.259634888438136,,,76.36916835699797
318,82.65720081135902,54.259634888438136,,,82.65720081135902
319,54.259634888438136,54.259634888438136,,,54.259634888438136
320,24.84787018255578,54.259634888438136,,,24.84787018255578
321,19.97971602434077,24.84787018255578,,,19.97971602434077
322,78.90466531440163,24.84787018255578,,,78.90466531440163
323,17.342799188640974,42.190669371196755,,,17.342799188640974
324,42.190669371196755,60.04056795131846,,,42.190669371196755
325,60.04056795131846,60.04056795131846,,,60.04056795131846
326,63.38742393509128,63.38742393509128,,,63.38742393509128
327,86.105476673428,63.38742393509128,,,86.105476673428
328,66.43002028397565,63.38742393509128,,,66.43002028397565
329,13.691683569979714,13.691683569979714,,,13.691683569979714
330,0.4056795131845842,9.533468559837727,,,0.4056795131845842
331,7.099391480730223,7.099391480730223,,,7.099391480730223
332,9.533468559837727,7.099391480730223,,,9.533468559837727
333,2.129817444219067,9.533468559837727,,,2.129817444219067
334,90.973630831643,70.79107505070994,,,90.973630831643
335,88.43813387423936,70.79107505070994,,,88.43813387423936
336,70.79107505070994,88.43813387423936,,,70.79107505070994
337,2.636916835699797,70.79107505070994,,,2.636916835699797
338,93.30628803245436,18.76267748478702,,,93.30628803245436
339,0.3042596348884381,16.63286004056795,,,0.3042596348884381
340,18.76267748478702,16.63286004056795,,,18.76267748478702
341,16.63286004056795,1.3184584178498986,,,16.63286004056795
342,0.0,16.63286004056795,,,0.0
343,1.3184584178498986,5.578093306288032,,,1.3184584178498986
344,68.55983772819472,5.578093306288032,,,68.55983772819472
345,5.578093306288032,65.21298174442191,,,5.578093306288032
346,77.89046653144015,65.21298174442191,,,77.89046653144015
347,65.21298174442191,5.578093306288032,,,65.21298174442191
348,3.9553752535496955,11.76470588235294,,,3.9553752535496955
349,4.056795131845842,11.76470588235294,,,4.056795131845842
350,11.76470588235294,5.476673427991886,,,11.76470588235294
351,18.96551724137931,11.05476673427992,,,18.96551724137931
352,5.476673427991886,11.05476673427992,,,5.476673427991886
353,11.05476673427992,11.05476673427992,,,11.05476673427992
354,2.941176470588235,11.05476673427992,,,2.941176470588235
355,11.460446247464503,11.05476673427992,,,11.460446247464503
356,58.72210953346856,2.941176470588235,,,58.72210953346856
357,2.028397565922921,11.460446247464503,,,2.028397565922921
358,1.5212981744421907,58.72210953346856,,,1.5212981744421907
359,72.00811359026369,41.886409736308316,,,72.00811359026369
360,94.7261663286004,41.886409736308316,,,94.7261663286004
361,41.886409736308316,44.01622718052739,,,41.886409736308316
362,18.356997971602436,44.01622718052739,,,18.356997971602436
363,44.01622718052739,41.886409736308316,,,44.01622718052739
364,74.64503042596348,44.01622718052739,,,74.64503042596348
365,28.1947261663286,44.01622718052739,,,28.1947261663286
366,88.23529411764706,28.1947261663286,,,88.23529411764706
367,8.519269776876268,28.1947261663286,,,8.519269776876268
368,25.760649087221093,51.825557809330626,,,25.760649087221093
369,51.825557809330626,25.760649087221093,,,51.825557809330626
370,83.56997971602435,51.825557809330626,,,83.56997971602435
371,5.37525354969574,67.8498985801217,,,5.37525354969574
372,67.8498985801217,71.19675456389453,,,67.8498985801217
373,83.67139959432049,67.8498985801217,,,83.67139959432049
374,71.19675456389453,67.8498985801217,,,71.19675456389453
375,41.17647058823529,41.17647058823529,,,41.17647058823529
376,6.7951318458417855,41.17647058823529,,,6.7951318458417855
377,11.561866125760648,41.17647058823529,,,11.561866125760648
378,53.85395537525355,43.71196754563895,,,53.85395537525355
379,49.89858012170386,49.89858012170386,,,49.89858012170386
380,43.71196754563895,49.89858012170386,,,43.71196754563895
381,55.172413793103445,43.71196754563895,,,55.172413793103445
382,7.505070993914807,36.308316430020284,,,7.505070993914807
383,36.308316430020284,36.308316430020284,,,36.308316430020284
384,6.896551724137931,20.588235294117645,,,6.896551724137931
385,77.99188640973631,22.920892494929006,,,77.99188640973631
386,20.588235294117645,22.920892494929006,,,20.588235294117645
387,22.920892494929006,22.920892494929006,,,22.920892494929006
388,30.223123732251523,20.588235294117645,,,30.223123732251523
389,12.778904665314403,21.29817444219067,,,12.778904665314403
390,2.738336713995943,21.29817444219067,,,2.738336713995943
391,21.29817444219067,12.778904665314403,,,21.29817444219067
392,63.28600405679513,5.273833671399594,,,63.28600405679513
393,5.273833671399594,21.29817444219067,,,5.273833671399594
394,3.3468559837728193,31.845841784989858,,,3.3468559837728193
395,31.845841784989858,31.845841784989858,,,31.845841784989858
396,95.53752535496957,56.69371196754563,,,95.53752535496957
397,91.78498985801217,56.69371196754563,,,91.78498985801217
398,56.69371196754563,56.69371196754563,,,56.69371196754563
399,52.129817444219064,52.129817444219064,,,52.129817444219064
400,8.72210953346856,47.76876267748479,,,8.72210953346856
401,3.5496957403651117,23.63083164300203,,,3.5496957403651117
402,47.76876267748479,23.63083164300203,,,47.76876267748479
403,23.63083164300203,47.76876267748479,,,23.63083164300203
404,92.69776876267748,47.76876267748479,,,92.69776876267748
405,71.90669371196755,46.55172413793103,,,71.90669371196755
406,23.225152129817445,46.55172413793103,,,23.225152129817445
407,46.55172413793103,23.225152129817445,,,46.55172413793103
408,7.606490872210954,23.225152129817445,,,7.606490872210954
409,15.111561866125761,46.55172413793103,,,15.111561866125761
410,74.54361054766734,22.008113590263694,,,74.54361054766734
411,85.6997971602434,22.008113590263694,,,85.6997971602434
412,22.008113590263694,22.008113590263694,,,22.008113590263694
413,13.894523326572008,20.18255578093306,,,13.894523326572008
414,20.18255578093306,20.18255578093306,,,20.18255578093306
415,4.462474645030426,20.18255578093306,,,4.462474645030426
416,24.036511156186613,21.196754563894523,,,24.036511156186613
417,44.32048681541582,21.196754563894523,,,44.32048681541582
418,21.196754563894523,22.718052738336713,,,21.196754563894523
419,19.878296146044626,22.718052738336713,,,19.878296146044626
420,22.718052738336713,22.718052738336713,,,22.718052738336713
421,73.93509127789046,55.98377281947262,,,73.93509127789046
422,55.98377281947262,73.93509127789046,,,55.98377281947262
423,92.2920892494929,92.2920892494929,,,92.2920892494929
424,99.49290060851928,96.24746450304261,,,99.49290060851928
425,99.69574036511156,96.24746450304261,,,99.69574036511156
426,96.24746450304261,96.24746450304261,,,96.24746450304261
427,16.531440162271803,67.13995943204868,,,16.531440162271803
428,67.13995943204868,66.93711967545639,,,67.13995943204868
429,39.6551724137931,66.93711967545639,,,39.6551724137931
430,66.93711967545639,67.13995943204868,,,66.93711967545639
431,80.6288032454361,74.2393509127789,,,80.6288032454361
432,74.2393509127789,80.6288032454361,,,74.2393509127789
433,87.72819472616634,80.6288032454361,,,87.72819472616634
434,82.04868154158214,74.2393509127789,,,82.04868154158214
435,38.843813387423936,76.47058823529412,,,38.843813387423936
436,34.68559837728195,38.843813387423936,,,34.68559837728195
437,76.47058823529412,34.68559837728195,,,76.47058823529412
438,1.2170385395537524,15.010141987829615,,,1.2170385395537524
439,13.184584178498987,15.010141987829615,,,13.184584178498987
440,15.010141987829615,15.010141987829615,,,15.010141987829615
441,60.750507099391484,60.750507099391484,,,60.750507099391484
442,93.6105476673428,60.750507099391484,,,93.6105476673428
443,99.08722109533468,60.750507099391484,,,99.08722109533468
444,54.15821501014199,54.15821501014199,,,54.15821501014199
445,8.316430020283976,54.15821501014199,,,8.316430020283976
446,45.94320486815416,54.15821501014199,,,45.94320486815416
447,96.0446247464503,67.95131845841786,,,96.0446247464503
448,67.95131845841786,85.49695740365112,,,67.95131845841786
449,95.131845841785,85.49695740365112,,,95.131845841785
450,85.49695740365112,68.86409736308316,,,85.49695740365112
451,68.86409736308316,68.86409736308316,,,68.86409736308316
452,33.56997971602434,61.66328600405679,,,33.56997971602434
453,61.66328600405679,61.66328600405679,,,61.66328600405679
454,12.068965517241379,61.66328600405679,,,12.068965517241379
455,64.80730223123732,64.80730223123732,,,64.80730223123732
456,78.09330628803245,78.09330628803245,,,78.09330628803245
457,83.16430020283975,83.16430020283975,,,83.16430020283975
458,91.27789046653145,83.16430020283975,,,91.27789046653145
459,94.52332657200812,83.16430020283975,,,94.52332657200812
460,67.64705882352942,83.06288032454361,,,67.64705882352942
461,83.06288032454361,75.65922920892496,,,83.06288032454361
462,75.65922920892496,67.64705882352942,,,75.65922920892496
463,61.257606490872206,61.257606490872206,,,61.257606490872206
464,36.91683569979716,47.97160243407708,,,36.91683569979716
465,47.97160243407708,36.91683569979716,,,47.97160243407708
466,18.052738336713997,18.052738336713997,,,18.052738336713997
467,11.156186612576064,18.052738336713997,,,11.156186612576064
468,14.198782961460447,18.052738336713997,,,14.198782961460447
469,68.35699797160242,51.41987829614605,,,68.35699797160242
470,95.33468559837728,51.41987829614605,,,95.33468559837728
471,51.41987829614605,68.35699797160242,,,51.41987829614605
472,49.59432048681541,51.41987829614605,,,49.59432048681541
473,91.17647058823529,49.59432048681541,,,91.17647058823529
474,21.399594320486813,49.59432048681541,,,21.399594320486813
475,32.454361054766736,72.31237322515213,,,32.454361054766736
476,96.95740365111561,60.85192697768763,,,96.95740365111561
477,72.31237322515213,68.05273833671399,,,72.31237322515213
478,60.85192697768763,68.05273833671399,,,60.85192697768763
479,68.05273833671399,60.85192697768763,,,68.05273833671399
480,43.00202839756592,50.709939148073026,,,43.00202839756592
481,50.709939148073026,48.478701825557806,,,50.709939148073026
482,48.478701825557806,45.84178498985801,,,48.478701825557806
483,45.84178498985801,48.478701825557806,,,45.84178498985801
484,34.27991886409736,48.478701825557806,,,34.27991886409736
485,67.44421906693712,54.86815415821501,,,67.44421906693712
486,54.86815415821501,67.44421906693712,,,54.86815415821501
487,87.62677484787018,67.44421906693712,,,87.62677484787018
488,88.13387423935092,87.62677484787018,,,88.13387423935092
489,59.12778904665315,87.62677484787018,,,59.12778904665315
490,92.39350912778905,59.12778904665315,,,92.39350912778905
491,57.910750507099394,59.12778904665315,,,57.910750507099394
492,32.657200811359026,57.910750507099394,,,32.657200811359026
493,69.3711967545639,57.910750507099394,,,69.3711967545639
