frame,score_dynamic,score_dynamic_smoothed_w5,component_rarity,component_transition_surprise,component_local_density
48,28.524229074889867,68.6123348017621,,,28.524229074889867
49,68.6123348017621,81.3876651982379,,,68.6123348017621
50,98.6784140969163,71.80616740088107,,,98.6784140969163
51,81.3876651982379,74.55947136563876,,,81.3876651982379
52,71.80616740088107,81.3876651982379,,,71.80616740088107
53,74.55947136563876,81.3876651982379,,,74.55947136563876
54,91.62995594713657,89.75770925110133,,,91.62995594713657
55,96.47577092511013,89.75770925110133,,,96.47577092511013
56,89.75770925110133,91.40969162995594,,,89.75770925110133
57,83.81057268722468,89.75770925110133,,,83.81057268722468
58,91.40969162995594,84.2511013215859,,,91.40969162995594
59,84.03083700440529,84.03083700440529,,,84.03083700440529
60,84.2511013215859,84.03083700440529,,,84.2511013215859
61,78.8546255506608,84.03083700440529,,,78.8546255506608
62,51.98237885462555,78.8546255506608,,,51.98237885462555
63,88.10572687224669,75.1101321585903,,,88.10572687224669
64,60.792951541850215,60.792951541850215,,,60.792951541850215
65,75.1101321585903,75.0,,,75.1101321585903
66,51.87224669603524,60.792951541850215,,,51.87224669603524
67,75.0,60.90308370044053,,,75.0
68,25.991189427312776,60.90308370044053,,,25.991189427312776
69,60.90308370044053,75.0,,,60.90308370044053
70,87.11453744493393,63.87665198237885,,,87.11453744493393
71,95.92511013215858,81.93832599118943,,,95.92511013215858
72,63.87665198237885,82.70925110132158,,,63.87665198237885
73,81.93832599118943,81.93832599118943,,,81.93832599118943
74,82.70925110132158,63.87665198237885,,,82.70925110132158
75,43.942731277533035,81.93832599118943,,,43.942731277533035
76,52.97356828193832,82.70925110132158,,,52.97356828193832
77,83.14977973568281,52.97356828193832,,,83.14977973568281
78,83.25991189427313,52.97356828193832,,,83.25991189427313
79,48.348017621145374,68.94273127753304,,,48.348017621145374
80,49.22907488986784,57.819383259911895,,,49.22907488986784
81,68.94273127753304,49.22907488986784,,,68.94273127753304
82,57.819383259911895,57.819383259911895,,,57.819383259911895
83,29.515418502202646,57.819383259911895,,,29.515418502202646
84,87.55506607929516,57.819383259911895,,,87.55506607929516
85,21.035242290748897,37.66519823788546,,,21.035242290748897
86,77.86343612334802,37.66519823788546,,,77.86343612334802
87,37.66519823788546,37.66519823788546,,,37.66519823788546
88,28.083700440528638,39.4273127753304,,,28.083700440528638
89,54.29515418502202,38.76651982378855,,,54.29515418502202
90,39.4273127753304,38.76651982378855,,,39.4273127753304
91,38.76651982378855,39.4273127753304,,,38.76651982378855
92,35.5726872246696,38.76651982378855,,,35.5726872246696
93,79.29515418502203,37.88546255506608,,,79.29515418502203
94,20.37444933920705,35.5726872246696,,,20.37444933920705
95,37.88546255506608,37.88546255506608,,,37.88546255506608
96,27.422907488986787,27.422907488986787,,,27.422907488986787
97,82.15859030837004,37.88546255506608,,,82.15859030837004
98,25.11013215859031,36.013215859030836,,,25.11013215859031
99,71.58590308370044,67.18061674008811,,,71.58590308370044
100,36.013215859030836,36.013215859030836,,,36.013215859030836
101,67.18061674008811,67.18061674008811,,,67.18061674008811
102,15.969162995594713,67.18061674008811,,,15.969162995594713
103,72.90748898678414,67.18061674008811,,,72.90748898678414
104,85.90308370044053,58.48017621145375,,,85.90308370044053
105,58.48017621145375,58.48017621145375,,,58.48017621145375
106,52.42290748898678,58.48017621145375,,,52.42290748898678
107,52.20264317180616,57.59911894273127,,,52.20264317180616
108,97.24669603524228,57.59911894273127,,,97.24669603524228
109,57.59911894273127,57.59911894273127,,,57.59911894273127
110,65.30837004405286,57.59911894273127,,,65.30837004405286
111,11.343612334801762,57.59911894273127,,,11.343612334801762
112,7.158590308370044,59.25110132158591,,,7.158590308370044
113,59.25110132158591,59.25110132158591,,,59.25110132158591
114,76.3215859030837,76.3215859030837,,,76.3215859030837
115,89.42731277533039,76.3215859030837,,,89.42731277533039
116,90.41850220264317,76.3215859030837,,,90.41850220264317
117,51.541850220264315,67.84140969162996,,,51.541850220264315
118,57.9295154185022,57.9295154185022,,,57.9295154185022
119,67.84140969162996,57.9295154185022,,,67.84140969162996
120,28.854625550660796,67.84140969162996,,,28.854625550660796
121,70.48458149779736,67.84140969162996,,,70.48458149779736
122,73.568281938326,57.37885462555066,,,73.568281938326
123,26.54185022026432,62.99559471365639,,,26.54185022026432
124,57.37885462555066,57.37885462555066,,,57.37885462555066
125,62.99559471365639,44.713656387665196,,,62.99559471365639
126,3.1938325991189425,57.37885462555066,,,3.1938325991189425
127,44.713656387665196,58.03964757709251,,,44.713656387665196
128,58.03964757709251,44.713656387665196,,,58.03964757709251
129,69.16299559471366,44.713656387665196,,,69.16299559471366
130,12.444933920704845,18.3920704845815,,,12.444933920704845
131,4.73568281938326,18.3920704845815,,,4.73568281938326
132,18.3920704845815,18.3920704845815,,,18.3920704845815
133,45.26431718061674,25.33039647577093,,,45.26431718061674
134,28.9647577092511,28.9647577092511,,,28.9647577092511
135,25.33039647577093,44.60352422907489,,,25.33039647577093
136,44.60352422907489,44.60352422907489,,,44.60352422907489
137,49.008810572687224,49.008810572687224,,,49.008810572687224
138,81.4977973568282,56.497797356828194,,,81.4977973568282
139,56.497797356828194,56.497797356828194,,,56.497797356828194
140,71.47577092511013,71.47577092511013,,,71.47577092511013
141,47.57709251101321,71.47577092511013,,,47.57709251101321
142,94.8237885462555,71.47577092511013,,,94.8237885462555
143,76.87224669603523,76.87224669603523,,,76.87224669603523
144,55.947136563876654,76.87224669603523,,,55.947136563876654
145,88.65638766519824,55.947136563876654,,,88.65638766519824
146,18.83259911894273,49.77973568281938,,,18.83259911894273
147,13.766519823788546,49.77973568281938,,,13.766519823788546
148,49.77973568281938,21.255506607929515,,,49.77973568281938
149,63.76651982378855,21.255506607929515,,,63.76651982378855
150,21.255506607929515,28.634361233480178,,,21.255506607929515
151,15.638766519823788,28.634361233480178,,,15.638766519823788
152,28.634361233480178,21.255506607929515,,,28.634361233480178
153,87.66519823788546,28.634361233480178,,,87.66519823788546
154,8.81057268722467,28.634361233480178,,,8.81057268722467
155,59.36123348017621,59.36123348017621,,,59.36123348017621
156,11.784140969162996,36.784140969163,,,11.784140969162996
157,63.54625550660793,59.36123348017621,,,63.54625550660793
158,36.784140969163,36.784140969163,,,36.784140969163
159,71.91629955947137,36.784140969163,,,71.91629955947137
160,15.088105726872246,17.290748898678416,,,15.088105726872246
161,17.290748898678416,17.290748898678416,,,17.290748898678416
162,5.726872246696035,17.290748898678416,,,5.726872246696035
163,81.05726872246696,17.290748898678416,,,81.05726872246696
164,90.63876651982379,19.273127753303964,,,90.63876651982379
165,17.180616740088105,43.281938325991185,,,17.180616740088105
166,19.273127753303964,43.281938325991185,,,19.273127753303964
167,43.281938325991185,43.281938325991185,,,43.281938325991185
168,89.97797356828194,72.13656387665198,,,89.97797356828194
169,84.47136563876651,83.03964757709251,,,84.47136563876651
170,72.13656387665198,83.03964757709251,,,72.13656387665198
171,83.03964757709251,83.03964757709251,,,83.03964757709251
172,69.8237885462555,83.03964757709251,,,69.8237885462555
173,90.7488986784141,90.7488986784141,,,90.7488986784141
174,99.33920704845815,90.7488986784141,,,99.33920704845815
175,99.66960352422907,90.7488986784141,,,99.66960352422907
176,88.32599118942731,88.32599118942731,,,88.32599118942731
177,78.08370044052863,78.08370044052863,,,78.08370044052863
178,48.12775330396476,64.97797356828194,,,48.12775330396476
179,3.524229074889868,48.12775330396476,,,3.524229074889868
180,64.97797356828194,48.12775330396476,,,64.97797356828194
181,17.400881057268723,17.400881057268723,,,17.400881057268723
182,63.436123348017624,63.436123348017624,,,63.436123348017624
183,14.757709251101323,63.436123348017624,,,14.757709251101323
184,86.56387665198237,63.436123348017624,,,86.56387665198237
185,76.431718061674,67.62114537444934,,,76.431718061674
186,56.05726872246696,76.431718061674,,,56.05726872246696
187,67.62114537444934,67.62114537444934,,,67.62114537444934
188,87.00440528634361,64.09691629955947,,,87.00440528634361
189,64.09691629955947,64.09691629955947,,,64.09691629955947
190,53.08370044052864,64.09691629955947,,,53.08370044052864
191,26.10132158590308,64.09691629955947,,,26.10132158590308
192,85.24229074889867,82.92951541850219,,,85.24229074889867
193,86.78414096916299,82.92951541850219,,,86.78414096916299
194,82.92951541850219,82.92951541850219,,,82.92951541850219
195,34.36123348017621,82.92951541850219,,,34.36123348017621
196,21.80616740088106,82.26872246696036,,,21.80616740088106
197,93.3920704845815,71.69603524229075,,,93.3920704845815
198,82.26872246696036,71.69603524229075,,,82.26872246696036
199,71.69603524229075,82.26872246696036,,,71.69603524229075
200,69.27312775330397,71.69603524229075,,,69.27312775330397
201,96.91629955947137,69.27312775330397,,,96.91629955947137
202,56.38766519823789,67.29074889867842,,,56.38766519823789
203,67.29074889867842,67.29074889867842,,,67.29074889867842
204,32.158590308370044,67.29074889867842,,,32.158590308370044
205,71.1453744493392,67.29074889867842,,,71.1453744493392
206,93.72246696035242,70.59471365638767,,,93.72246696035242
207,59.58149779735683,70.59471365638767,,,59.58149779735683
208,70.59471365638767,59.58149779735683,,,70.59471365638767
209,14.317180616740089,59.58149779735683,,,14.317180616740089
210,35.13215859030837,63.65638766519823,,,35.13215859030837
211,78.9647577092511,40.198237885462554,,,78.9647577092511
212,63.65638766519823,63.65638766519823,,,63.65638766519823
213,40.198237885462554,78.9647577092511,,,40.198237885462554
214,83.59030837004406,83.59030837004406,,,83.59030837004406
215,99.22907488986785,83.59030837004406,,,99.22907488986785
216,99.8898678414097,90.96916299559471,,,99.8898678414097
217,82.37885462555066,90.96916299559471,,,82.37885462555066
218,90.96916299559471,82.37885462555066,,,90.96916299559471
219,57.70925110132159,80.61674008810573,,,57.70925110132159
220,24.229074889867842,80.61674008810573,,,24.229074889867842
221,80.61674008810573,80.61674008810573,,,80.61674008810573
222,97.68722466960352,86.67400881057269,,,97.68722466960352
223,95.26431718061674,86.67400881057269,,,95.26431718061674
224,86.67400881057269,86.67400881057269,,,86.67400881057269
225,40.859030837004404,50.0,,,40.859030837004404
226,50.0,40.859030837004404,,,50.0
227,12.885462555066079,40.859030837004404,,,12.885462555066079
228,10.79295154185022,21.58590308370044,,,10.79295154185022
229,46.035242290748904,21.58590308370044,,,46.035242290748904
230,21.58590308370044,21.58590308370044,,,21.58590308370044
231,23.348017621145374,23.237885462555067,,,23.348017621145374
232,17.731277533039645,23.237885462555067,,,17.731277533039645
233,23.237885462555067,23.237885462555067,,,23.237885462555067
234,44.38325991189427,23.237885462555067,,,44.38325991189427
235,7.268722466960352,41.18942731277533,,,7.268722466960352
236,87.77533039647577,44.38325991189427,,,87.77533039647577
237,41.18942731277533,65.96916299559471,,,41.18942731277533
238,65.96916299559471,65.96916299559471,,,65.96916299559471
239,80.1762114537445,41.519823788546255,,,80.1762114537445
240,41.519823788546255,41.519823788546255,,,41.519823788546255
241,21.696035242290748,41.519823788546255,,,21.696035242290748
242,3.634361233480176,41.519823788546255,,,3.634361233480176
243,49.33920704845815,49.33920704845815,,,49.33920704845815
244,65.63876651982379,49.33920704845815,,,65.63876651982379
245,66.51982378854625,49.33920704845815,,,66.51982378854625
246,28.41409691629956,28.41409691629956,,,28.41409691629956
247,14.977973568281937,28.41409691629956,,,14.977973568281937
248,2.8634361233480177,27.973568281938327,,,2.8634361233480177
249,33.480176211453745,27.973568281938327,,,33.480176211453745
250,27.973568281938327,33.480176211453745,,,27.973568281938327
251,95.59471365638767,36.34361233480176,,,95.59471365638767
252,36.34361233480176,36.34361233480176,,,36.34361233480176
253,50.66079295154186,43.06167400881058,,,50.66079295154186
254,1.2114537444933922,36.34361233480176,,,1.2114537444933922
255,43.06167400881058,20.594713656387665,,,43.06167400881058
256,13.876651982378855,20.594713656387665,,,13.876651982378855
257,20.594713656387665,26.982378854625548,,,20.594713656387665
258,26.982378854625548,20.594713656387665,,,26.982378854625548
259,65.7488986784141,26.982378854625548,,,65.7488986784141
260,2.643171806167401,26.982378854625548,,,2.643171806167401
261,27.75330396475771,12.22466960352423,,,27.75330396475771
262,4.6255506607929515,12.22466960352423,,,4.6255506607929515
263,12.22466960352423,12.22466960352423,,,12.22466960352423
264,68.72246696035242,12.22466960352423,,,68.72246696035242
265,11.894273127753303,19.493392070484582,,,11.894273127753303
266,54.62555066079295,54.62555066079295,,,54.62555066079295
267,19.493392070484582,54.62555066079295,,,19.493392070484582
268,71.36563876651982,54.62555066079295,,,71.36563876651982
269,65.85903083700441,65.85903083700441,,,65.85903083700441
270,6.938325991189427,65.85903083700441,,,6.938325991189427
271,78.30396475770925,65.85903083700441,,,78.30396475770925
272,14.096916299559473,27.863436123348016,,,14.096916299559473
273,80.94713656387665,37.11453744493392,,,80.94713656387665
274,27.863436123348016,27.863436123348016,,,27.863436123348016
275,37.11453744493392,30.506607929515418,,,37.11453744493392
276,20.26431718061674,27.863436123348016,,,20.26431718061674
277,30.506607929515418,30.506607929515418,,,30.506607929515418
278,18.17180616740088,30.506607929515418,,,18.17180616740088
279,41.740088105726876,30.506607929515418,,,41.740088105726876
280,63.32599118942731,22.90748898678414,,,63.32599118942731
281,22.577092511013216,22.90748898678414,,,22.577092511013216
282,22.90748898678414,22.90748898678414,,,22.90748898678414
283,20.704845814977972,22.90748898678414,,,20.704845814977972
284,38.986784140969164,22.90748898678414,,,38.986784140969164
285,33.14977973568282,33.14977973568282,,,33.14977973568282
286,14.867841409691628,38.986784140969164,,,14.867841409691628
287,74.00881057268722,33.14977973568282,,,74.00881057268722
288,83.92070484581498,14.867841409691628,,,83.92070484581498
289,1.3215859030837005,45.15418502202643,,,1.3215859030837005
290,0.7709251101321586,29.405286343612335,,,0.7709251101321586
291,45.15418502202643,27.53303964757709,,,45.15418502202643
292,29.405286343612335,29.405286343612335,,,29.405286343612335
293,27.53303964757709,31.497797356828194,,,27.53303964757709
294,31.497797356828194,31.497797356828194,,,31.497797356828194
295,60.68281938325991,60.68281938325991,,,60.68281938325991
296,66.74008810572687,60.68281938325991,,,66.74008810572687
297,61.67400881057269,60.68281938325991,,,61.67400881057269
298,31.718061674008812,52.5330396475771,,,31.718061674008812
299,33.81057268722467,33.81057268722467,,,33.81057268722467
300,52.5330396475771,31.938325991189426,,,52.5330396475771
301,31.938325991189426,33.81057268722467,,,31.938325991189426
302,10.352422907488986,48.89867841409692,,,10.352422907488986
303,48.89867841409692,48.89867841409692,,,48.89867841409692
304,95.81497797356829,62.11453744493392,,,95.81497797356829
305,62.11453744493392,62.11453744493392,,,62.11453744493392
306,73.89867841409692,62.11453744493392,,,73.89867841409692
307,37.55506607929515,62.11453744493392,,,37.55506607929515
308,27.6431718061674,37.55506607929515,,,27.6431718061674
309,69.49339207048459,29.295154185022028,,,69.49339207048459
310,29.295154185022028,29.295154185022028,,,29.295154185022028
311,4.5154185022026425,34.691629955947135,,,4.5154185022026425
312,46.91629955947136,34.691629955947135,,,46.91629955947136
313,34.691629955947135,34.691629955947135,,,34.691629955947135
314,35.68281938325991,34.691629955947135,,,35.68281938325991
315,14.537444933920703,14.537444933920703,,,14.537444933920703
316,5.39647577092511,14.537444933920703,,,5.39647577092511
317,6.828193832599119,14.537444933920703,,,6.828193832599119
318,64.31718061674009,55.2863436123348,,,64.31718061674009
319,55.50660792951542,55.2863436123348,,,55.50660792951542
320,55.2863436123348,55.50660792951542,,,55.2863436123348
321,41.409691629955944,55.2863436123348,,,41.409691629955944
322,59.140969162995596,41.409691629955944,,,59.140969162995596
323,9.581497797356828,41.409691629955944,,,9.581497797356828
324,34.47136563876652,34.47136563876652,,,34.47136563876652
325,70.26431718061674,12.77533039647577,,,70.26431718061674
326,12.77533039647577,24.88986784140969,,,12.77533039647577
327,8.480176211453745,24.88986784140969,,,8.480176211453745
328,24.88986784140969,24.88986784140969,,,24.88986784140969
329,37.77533039647577,26.431718061674008,,,37.77533039647577
330,44.16299559471366,37.77533039647577,,,44.16299559471366
331,26.431718061674008,40.7488986784141,,,26.431718061674008
332,77.42290748898678,40.7488986784141,,,77.42290748898678
333,40.7488986784141,37.44493392070485,,,40.7488986784141
334,1.1013215859030838,40.7488986784141,,,1.1013215859030838
335,37.44493392070485,37.44493392070485,,,37.44493392070485
336,56.27753303964758,32.048458149779734,,,56.27753303964758
337,5.176211453744493,32.048458149779734,,,5.176211453744493
338,32.048458149779734,31.05726872246696,,,32.048458149779734
339,9.691629955947137,31.05726872246696,,,9.691629955947137
340,31.05726872246696,32.048458149779734,,,31.05726872246696
341,62.55506607929515,44.93392070484582,,,62.55506607929515
342,62.33480176211453,44.93392070484582,,,62.33480176211453
343,44.93392070484582,44.93392070484582,,,44.93392070484582
344,23.568281938325992,23.568281938325992,,,23.568281938325992
345,1.4317180616740088,23.568281938325992,,,1.4317180616740088
346,16.299559471365637,23.568281938325992,,,16.299559471365637
347,32.59911894273127,32.59911894273127,,,32.59911894273127
348,99.00881057268722,52.6431718061674,,,99.00881057268722
349,69.38325991189427,52.6431718061674,,,69.38325991189427
350,52.6431718061674,69.38325991189427,,,52.6431718061674
351,31.607929515418505,52.6431718061674,,,31.607929515418505
352,92.51101321585902,52.6431718061674,,,92.51101321585902
353,33.92070484581498,68.17180616740089,,,33.92070484581498
354,88.76651982378854,68.17180616740089,,,88.76651982378854
355,68.17180616740089,55.837004405286336,,,68.17180616740089
356,55.837004405286336,55.837004405286336,,,55.837004405286336
357,21.145374449339208,55.837004405286336,,,21.145374449339208
358,11.674008810572687,21.145374449339208,,,11.674008810572687
359,93.17180616740089,14.427312775330398,,,93.17180616740089
360,0.6607929515418502,14.427312775330398,,,0.6607929515418502
361,14.427312775330398,19.383259911894275,,,14.427312775330398
362,22.46696035242291,19.383259911894275,,,22.46696035242291
363,19.383259911894275,22.46696035242291,,,19.383259911894275
364,26.651982378854626,26.651982378854626,,,26.651982378854626
365,65.08810572687224,26.651982378854626,,,65.08810572687224
366,61.12334801762115,26.651982378854626,,,61.12334801762115
367,9.801762114537445,39.75770925110132,,,9.801762114537445
368,23.017621145374452,39.75770925110132,,,23.017621145374452
369,39.75770925110132,23.017621145374452,,,39.75770925110132
370,57.15859030837004,23.017621145374452,,,57.15859030837004
371,22.356828193832598,39.75770925110132,,,22.356828193832598
372,4.295154185022026,23.898678414096917,,,4.295154185022026
373,71.0352422907489,23.898678414096917,,,71.0352422907489
374,23.898678414096917,36.23348017621145,,,23.898678414096917
375,61.563876651982376,45.59471365638766,,,61.563876651982376
376,36.23348017621145,36.23348017621145,,,36.23348017621145
377,45.59471365638766,45.59471365638766,,,45.59471365638766
378,7.819383259911894,36.23348017621145,,,7.819383259911894
379,46.80616740088105,45.59471365638766,,,46.80616740088105
380,16.519823788546255,46.80616740088105,,,16.519823788546255
381,60.46255506607929,46.80616740088105,,,60.46255506607929
382,50.22026431718062,50.22026431718062,,,50.22026431718062
383,45.92511013215859,60.46255506607929,,,45.92511013215859
384,78.52422907488987,50.22026431718062,,,78.52422907488987
385,77.20264317180616,77.20264317180616,,,77.20264317180616
386,6.497797356828194,77.20264317180616,,,6.497797356828194
387,93.28193832599119,77.20264317180616,,,93.28193832599119
388,13.43612334801762,13.43612334801762,,,13.43612334801762
389,89.64757709251101,50.991189427312776,,,89.64757709251101
390,1.6519823788546255,39.647577092511014,,,1.6519823788546255
391,50.991189427312776,39.647577092511014,,,50.991189427312776
392,39.647577092511014,15.748898678414097,,,39.647577092511014
393,15.748898678414097,39.647577092511014,,,15.748898678414097
394,0.5506607929515419,28.30396475770925,,,0.5506607929515419
395,41.96035242290749,28.30396475770925,,,41.96035242290749
396,28.30396475770925,28.30396475770925,,,28.30396475770925
397,31.387665198237887,29.845814977973568,,,31.387665198237887
398,11.45374449339207,28.30396475770925,,,11.45374449339207
399,29.845814977973568,22.026431718061673,,,29.845814977973568
400,2.4229074889867843,16.96035242290749,,,2.4229074889867843
401,22.026431718061673,22.026431718061673,,,22.026431718061673
402,16.96035242290749,22.026431718061673,,,16.96035242290749
403,35.90308370044053,35.90308370044053,,,35.90308370044053
404,47.797356828193834,35.90308370044053,,,47.797356828193834
405,36.12334801762114,35.90308370044053,,,36.12334801762114
406,8.259911894273127,18.502202643171806,,,8.259911894273127
407,18.502202643171806,18.502202643171806,,,18.502202643171806
408,1.9823788546255507,18.502202643171806,,,1.9823788546255507
409,18.94273127753304,18.502202643171806,,,18.94273127753304
410,86.01321585903084,18.94273127753304,,,86.01321585903084
411,1.5418502202643172,18.94273127753304,,,1.5418502202643172
412,50.881057268722465,50.881057268722465,,,50.881057268722465
413,4.405286343612335,50.881057268722465,,,4.405286343612335
414,67.51101321585902,50.881057268722465,,,67.51101321585902
415,56.6079295154185,35.46255506607929,,,56.6079295154185
416,34.801762114537446,56.6079295154185,,,34.801762114537446
417,35.46255506607929,46.47577092511013,,,35.46255506607929
418,63.21585903083701,35.46255506607929,,,63.21585903083701
419,46.47577092511013,35.79295154185022,,,46.47577092511013
420,28.193832599118945,35.79295154185022,,,28.193832599118945
421,35.79295154185022,28.193832599118945,,,35.79295154185022
422,17.841409691629956,17.841409691629956,,,17.841409691629956
423,11.233480176211454,17.841409691629956,,,11.233480176211454
424,10.242290748898679,17.841409691629956,,,10.242290748898679
425,87.44493392070484,18.28193832599119,,,87.44493392070484
426,18.28193832599119,41.29955947136564,,,18.28193832599119
427,94.38325991189427,53.19383259911894,,,94.38325991189427
428,41.29955947136564,41.29955947136564,,,41.29955947136564
429,53.19383259911894,41.29955947136564,,,53.19383259911894
430,13.105726872246695,29.955947136563875,,,13.105726872246695
431,22.79735682819383,29.955947136563875,,,22.79735682819383
432,29.955947136563875,29.955947136563875,,,29.955947136563875
433,37.99559471365639,29.955947136563875,,,37.99559471365639
434,64.75770925110133,37.99559471365639,,,64.75770925110133
435,13.54625550660793,37.99559471365639,,,13.54625550660793
436,66.40969162995594,47.136563876651984,,,66.40969162995594
437,5.506607929515418,13.54625550660793,,,5.506607929515418
438,47.136563876651984,24.008810572687224,,,47.136563876651984
439,0.9911894273127754,24.008810572687224,,,0.9911894273127754
440,24.008810572687224,42.731277533039645,,,24.008810572687224
441,42.731277533039645,42.731277533039645,,,42.731277533039645
442,55.06607929515418,48.6784140969163,,,55.06607929515418
443,48.6784140969163,53.74449339207048,,,48.6784140969163
444,53.74449339207048,53.74449339207048,,,53.74449339207048
445,81.82819383259911,48.6784140969163,,,81.82819383259911
446,39.09691629955947,39.09691629955947,,,39.09691629955947
447,0.4405286343612335,39.09691629955947,,,0.4405286343612335
448,4.955947136563877,39.09691629955947,,,4.955947136563877
449,45.37444933920705,4.955947136563877,,,45.37444933920705
450,59.91189427312775,4.955947136563877,,,59.91189427312775
451,2.2026431718061676,2.2026431718061676,,,2.2026431718061676
452,0.3303964757709251,2.2026431718061676,,,0.3303964757709251
453,2.092511013215859,2.2026431718061676,,,2.092511013215859
454,7.488986784140969,7.488986784140969,,,7.488986784140969
455,19.60352422907489,14.20704845814978,,,19.60352422907489
456,14.20704845814978,14.20704845814978,,,14.20704845814978
457,60.13215859030837,19.60352422907489,,,60.13215859030837
458,0.22026431718061676,24.33920704845815,,,0.22026431718061676
459,24.33920704845815,33.70044052863436,,,24.33920704845815
460,68.83259911894272,27.20264317180617,,,68.83259911894272
461,33.70044052863436,33.70044052863436,,,33.70044052863436
462,27.20264317180617,39.86784140969163,,,27.20264317180617
463,39.86784140969163,39.31718061674009,,,39.86784140969163
464,95.15418502202643,39.31718061674009,,,95.15418502202643
465,39.31718061674009,39.86784140969163,,,39.31718061674009
466,32.929515418502206,56.82819383259912,,,32.929515418502206
467,56.82819383259912,39.31718061674009,,,56.82819383259912
468,97.57709251101322,48.23788546255506,,,97.57709251101322
469,33.259911894273124,48.23788546255506,,,33.259911894273124
470,48.23788546255506,33.259911894273124,,,48.23788546255506
471,18.722466960352424,33.259911894273124,,,18.722466960352424
472,8.920704845814978,18.722466960352424,,,8.920704845814978
473,74.33920704845815,18.722466960352424,,,74.33920704845815
474,5.8370044052863435,10.682819383259911,,,5.8370044052863435
475,20.044052863436125,20.044052863436125,,,20.044052863436125
476,10.682819383259911,20.044052863436125,,,10.682819383259911
477,25.770925110132158,25.770925110132158,,,25.770925110132158
478,57.048458149779734,25.770925110132158,,,57.048458149779734
479,74.66960352422907,25.770925110132158,,,74.66960352422907
480,4.845814977973569,20.484581497797357,,,4.845814977973569
481,8.590308370044053,20.484581497797357,,,8.590308370044053
482,20.484581497797357,20.484581497797357,,,20.484581497797357
483,49.44933920704846,20.484581497797357,,,49.44933920704846
484,32.709251101321584,23.6784140969163,,,32.709251101321584
485,8.700440528634362,32.709251101321584,,,8.700440528634362
486,23.6784140969163,32.709251101321584,,,23.6784140969163
487,34.91189427312775,34.91189427312775,,,34.91189427312775
488,75.88105726872246,38.43612334801762,,,75.88105726872246
489,38.43612334801762,38.43612334801762,,,38.43612334801762
490,80.50660792951541,38.43612334801762,,,80.50660792951541
491,33.590308370044056,33.590308370044056,,,33.590308370044056
492,17.070484581497798,20.92511013215859,,,17.070484581497798
493,20.92511013215859,20.92511013215859,,,20.92511013215859
494,16.079295154185022,17.070484581497798,,,16.079295154185022
495,52.863436123348016,20.92511013215859,,,52.863436123348016
